id,rotulo,texto
54,VERDADE,a woman in a red jacket holding a white teddy bear . a woman in a red jacket holding a pink teddy bear . a woman in a red jacket holding a pink umbrella .
590,VERDADE,a room filled with lots of tables and chairs . a room filled with lots of wooden tables and chairs . a room filled with lots of furniture and a window .
828,VERDADE,a crowd of people standing in front of a building . a crowd of people standing in front of a large building . a crowd of people standing in front of a large crowd .
1737,VERDADE,a man wearing a hat and a hat . a man wearing a hat and sunglasses sitting on a motorcycle . a man wearing a hat and sunglasses sitting on a bench .
228,FALSO,a close up of a vandalized stop sign a close up of a stop sign with a sky background a close up of a stop sign with a sticker on it
538,FALSO,a red fire hydrant in front of a building . a red and white fire hydrant in front of a building . a red fire hydrant in front of a building
925,FALSO,a man in a suit and tie standing in a room . a man in a suit and tie is smiling a man in a suit and tie standing in front of a mirror .
2105,FALSO,a close up of a cow in a field a black and white cow standing in a field . a close up of a cow in a field of grass
3060,FALSO,a group of people standing around a room filled with luggage . a group of people standing around a room filled with suitcases . a group of people in a room with a lot of luggage .
3154,FALSO,a yellow and black bird sitting on a branch . a yellow and blue bird sitting on a branch . a yellow and black bird is sitting on a branch .
3344,FALSO,a black and white photo of a man on a motorcycle . a black and white photo of a man on a bike . a black and white photo of a man on a bike
3399,FALSO,a dog laying on a couch with a stuffed animal a dog laying on a bed with a stuffed animal a dog laying on a bed with a stuffed animal .
3806,FALSO,a black and white photo of a man and a dog a black and white photo of a man and a dog . a black and white photo of a man on a motorcycle .
403,VERDADE,a person holding a wii remote in their hand . a person holding a wii remote in their hand a person holding a wii remote in their hands .
850,VERDADE,a woman holding a banana in her hand . a woman holding a banana in her hands . a woman holding a banana in her right hand .
870,VERDADE,a group of people sitting on top of a couch . a group of people sitting on top of a bed . a group of people sitting on top of a blue couch .
2011,VERDADE,a group of people standing next to each other . a group of people standing next to each other on a field . a group of people standing next to each other on a snow covered field .
2554,VERDADE,a man riding a bike down a street . a man riding a bike down a street next to a forest . a man riding a bike down a road next to a forest .
2738,VERDADE,a brick building with a clock on the side of it . a brick building with a clock on the side . a brick building with a clock on the side of it
2762,VERDADE,a man in a suit and tie is smiling . a man in a suit and tie standing in a room . a man in a suit and tie is smiling
2978,VERDADE,a white refrigerator freezer sitting on a sidewalk . a white refrigerator freezer sitting next to a trash can . a white refrigerator freezer sitting next to a white wall .
3926,VERDADE,a group of people standing around a table . a group of people standing around a table with a cake . a group of people standing around a table with a cake on it .
3948,VERDADE,a man and a woman standing next to each other . a man and a woman standing next to each other at a table . a man and a woman standing next to each other at a podium .
471,FALSO,a man standing in front of a tv holding a wii controller . a man standing in a room holding a nintendo wii controller . a man standing in front of a tv holding a nintendo wii controller .
982,FALSO,a group of young children standing next to each other . a group of young children standing around a table . a group of young children standing next to each other in front of a christmas tree .
1181,FALSO,a black and white photo of a stop sign . a black and white photo of a stop sign a black and white photo of a street sign
1910,FALSO,a large group of people standing in a room . a large group of people standing in a room a large group of people standing on a street corner .
2083,FALSO,a cup of coffee sitting on top of a table . a cup of coffee sitting next to a keyboard . a cup of coffee sitting on top of a desk .
2731,FALSO,a woman standing on a tennis court holding a racquet . a woman standing on a tennis court holding a tennis racquet . a woman standing on a tennis court holding a racket .
3132,FALSO,a green and yellow fire hydrant in a forest . a green and yellow fire hydrant sitting in a forest . a green and yellow fire hydrant sitting in the woods .
3207,FALSO,a man wearing a bow tie and a bow tie . a man in a tuxedo with a bow tie . a man in a tuxedo with a bow tie
3407,FALSO,a group of people standing next to a sign . a group of people standing on top of a street sign . a group of people standing on top of a sign .
196,VERDADE,a person holding a surf board in a body of water a person holding a surf board in the water a person holding a surf board on a beach
860,VERDADE,a close up of a person holding a tooth brush a close up of a tooth brush on a table a close up of a piece of cake on a plate
1646,VERDADE,a person on a snowboard in the snow . a person riding a snowboard down a snow covered slope . a person riding a snow board on a snowy surface
2885,VERDADE,a black and white photo of a street sign a black and white photo of a street sign . a black and white picture of a street sign .
119,FALSO,a sign that says `` <UNK> '' on the side of a building . a sign that says `` <UNK> '' on the side of it . a sign that says `` <UNK> '' on the side of the building .
659,FALSO,a black and white photo of a street sign a black and white photo of a street sign . a black and white photo of a white and black clock
1738,FALSO,a collage of photos of a man holding a sign . a collage of photos of a man holding a skateboard . a collage of photos of a man holding a sign
1776,FALSO,a group of people standing next to each other . a group of people standing next to each other on a field . a group of people standing next to each other holding a sign .
1796,FALSO,a group of people standing next to each other . a group of people standing on top of a beach . a group of people standing next to each other holding surfboards .
2529,FALSO,a man sitting in front of a computer monitor . a man sitting at a table with a laptop . a man sitting at a table with a book .
2969,FALSO,a group of ties hanging on a wall . a group of ties hanging from a wall . a group of ties hanging on a wall
3253,FALSO,a collage of photos with a sign on a wall a collage of photos with a sign that says <UNK> a collage of photos with a sign that says <UNK> .
3288,FALSO,a man sitting on a bench holding a cell phone . a man sitting on a bench with a cell phone . a man sitting on a bench in the woods .
3447,FALSO,a woman wearing a hat and a dress shirt and tie . a woman wearing a hat and a dress shirt and tie a woman wearing a hat and a dress shirt and a tie .
276,VERDADE,a group of young men standing next to each other . a group of men standing next to each other . a group of people standing next to each other .
940,VERDADE,a group of people standing next to a train . a group of people standing around a train . a group of people standing next to a train
1061,VERDADE,a large building with a clock tower on top of it . a large building with a clock tower in the middle of it . a large building with a clock tower in the middle .
1675,VERDADE,a close up of a urinal in a bathroom a close up of a urinal in a bath room a close up of a urinal in a tiled bathroom
1818,VERDADE,a close up of a blue and yellow fire hydrant . a close up of a blue and yellow fire hydrant a close up of a blue and white fire hydrant .
2026,VERDADE,a pair of shoes and a pair of scissors . a pair of shoes and a pair of scissors a pair of shoes sitting on top of a pair of shoes .
2148,VERDADE,a person holding a piece of food in their hand . a person is holding a piece of food a person holding a piece of food in their hands .
3091,VERDADE,a close up of a keyboard and a mouse a close up of a keyboard and a monitor a close up of a computer keyboard and a mouse
3473,VERDADE,a man standing on top of a lush green field . a man standing on top of a grass covered field . a man standing in a field with a frisbee .
130,FALSO,a cake shaped like a teddy bear on a table . a cake shaped like a teddy bear on a table a cake shaped like a teddy bear on top of a table .
358,FALSO,a group of people standing next to each other . a group of people standing next to each other on a snow covered slope . a black and white photo of people on skis
962,FALSO,a herd of sheep standing next to each other . a herd of sheep standing on top of a lush green field . a herd of sheep standing next to each other on a field .
1379,FALSO,a man in a suit and tie standing in a bathroom . a man in a suit and tie standing in front of a mirror . a man in a suit and tie standing in a room .
1900,FALSO,a man riding a skateboard up the side of a ramp . a man riding a skateboard down the side of a ramp . a man riding a skateboard down a ramp .
2098,FALSO,a group of people sitting on a couch with a dog . a group of people sitting on a bench with a dog . a group of people sitting on a bench with a dog
2785,FALSO,a large white boat floating on top of a body of water . a large white boat on a body of water . a large white boat floating on top of a lake .
3178,FALSO,a man in a suit and tie looking at a laptop . a man in a suit and tie looking at his cell phone . a man in a suit and tie looking at his cell phone
3708,FALSO,a group of people standing next to each other . a group of people standing next to each other on a field . a group of people standing next to each other on a street .
3718,FALSO,a close up of a mirror on a wall a close up of a mirror with a digital camera a close up of a mirror with a reflection of a mirror
3950,FALSO,a close up of a street sign with a sky background a close up of a stop sign with a sky background a close up of a stop sign with graffiti on it
1236,VERDADE,a table topped with lots of different types of cakes . a table topped with lots of different types of cake . a table topped with lots of different types of food .
1678,VERDADE,a black and white photo of a brick wall a black and white photo of a <UNK> a black and white photo of a brick building
2454,VERDADE,a wooden bench sitting in the middle of a forest . a wooden bench sitting in the middle of a lush green forest . a wooden bench sitting next to a tree in a forest .
2623,VERDADE,a store front with a store front window . a store front with a store front window a store front with a store called `` <UNK> '' .
3824,VERDADE,a group of people standing next to each other . a group of people standing in a room . a group of people standing next to each other in a room .
3828,VERDADE,a group of different types of clocks on display . a bunch of different types of clocks on display . a bunch of different types of clocks on display
3856,VERDADE,a group of people standing in a kitchen . a group of people standing around a kitchen . a group of people standing in a kitchen next to a stove .
48,FALSO,a man in a suit and tie is smiling . a man in a suit and tie is smiling a man in a suit and tie is smiling for the camera .
109,FALSO,a man and a woman standing next to each other . a man and woman standing next to each other . a man and woman standing next to each other in a store .
469,FALSO,a man in a suit and tie standing next to a woman . a man in a suit and tie standing next to another man . a man in a suit and tie standing in front of a microphone .
1182,FALSO,a man standing in front of a building . a man in a suit and tie standing in front of a building . a man in a suit and tie standing in front of a store .
1221,FALSO,a close up of a person holding a cell phone a close up of a person holding a nintendo wii remote a close up of a person holding a nintendo wii game controller
1286,FALSO,a pair of scissors sitting on top of a table . a pair of scissors sitting on top of a box . a pair of scissors sitting on top of a table
2393,FALSO,a couple of people that are standing in the sand . a couple of people that are standing on a beach a couple of people that are on a beach
2546,FALSO,a vase filled with flowers sitting on top of a table . a vase filled with flowers sitting on a table . a vase filled with flowers sitting on top of a wooden table .
2918,FALSO,a man in a suit and tie holding a sign . a man in a suit and tie holding a sign a man in a suit and tie holding up a sign .
3489,FALSO,a couple of parking meters sitting next to each other . a couple of parking meters sitting on the side of a road . a couple of parking meters sitting on the side of a street .
3735,FALSO,a sign that reads `` <UNK> <UNK> <UNK> '' . a sign that says `` <UNK> <UNK> '' on it . a sign that says `` <UNK> <UNK> '' on a wall .
3788,FALSO,a statue of a man holding a teddy bear . a statue of a man holding a giant teddy bear . a statue of a man holding a teddy bear
1079,VERDADE,a bird is sitting on a rock on a sunny day . a bird is sitting on a rock on a rock . a bird is sitting on a rock on a rock
1564,VERDADE,a view of a city street with a traffic light . a view of a city street from the inside . a view of a city street from the inside of a building .
1833,VERDADE,a close up of a nintendo wii remote a close up of a remote control on a table a close up of a nintendo wii remote control
1897,VERDADE,an airplane flying over a body of water . a plane is flying over a body of water . a plane is flying over a body of water
3409,VERDADE,a street sign that is on a pole . a street sign that is on the side of a pole . a street sign that is on a pole
3541,VERDADE,a poster of a man holding a cell phone . a poster of a man holding a cell phone a book with a picture of a man on it .
3867,VERDADE,a train traveling through a lush green countryside . a train on a track near a body of water a train traveling through a lush green hillside .
220,FALSO,a couple of birds that are in the water . a group of people swimming in a pool of water . a couple of birds that are in the water
952,FALSO,two men in suits and ties standing next to each other . two men in suits and ties posing for a picture . two men in suits and ties posing for a picture
1297,FALSO,a book with a book on top of it a book with a book on top of it . a poster of a man holding a cell phone .
1647,FALSO,a person holding a cell phone in their hand . a person holding a smart phone in their hand . a person holding a cell phone in their hand
2401,FALSO,a stop sign with a sign on it a stop sign with a sign on it . a sign that says `` <UNK> '' on a wall .
2783,FALSO,a close up of a sheep in a field a close up of a sheep on a field a close up of a sheep in a field of grass
2851,FALSO,a black and white photo of a person holding a pair of scissors . a black and white photo of a person holding a pair of scissors a black and white photo of a picture of a person holding a cell phone .
2929,FALSO,a plane flying in the air with a sky background a plane flying in the sky with a sky background a plane flying in the sky over a mountain .
3403,FALSO,a group of people standing around a tv . a group of people sitting around a tv . a group of people standing around a tv playing a video game .
3707,FALSO,a man in a black shirt is brushing his teeth a man in a white shirt is brushing his teeth a man in a black shirt is brushing his teeth .
3901,FALSO,a man holding a baseball bat on a field . a man holding a baseball bat in his hands . a man holding a baseball bat in a batting cage .
143,VERDADE,a white toilet sitting next to a bathroom sink . a bathroom with a toilet and a sink a bathroom with a toilet and a sink .
751,VERDADE,a black and white photo of a train station . a black and white photo of a large building . a black and white photo of a train station
1560,VERDADE,a group of people sitting on top of a sandy beach . a group of people sitting on top of a beach . a group of people sitting on a beach next to a body of water .
1584,VERDADE,a group of airplanes parked on a runway . a group of airplanes parked on the tarmac . a group of airplanes parked on a tarmac .
1810,VERDADE,a group of young men playing a game of soccer . a group of men playing a game of soccer . a group of young men playing a game of frisbee .
2166,VERDADE,a close up of a pair of scissors a close up of a keyboard and a mouse a close up of a pair of scissors on a table
2784,VERDADE,a couple of women standing next to each other . a couple of people standing next to each other . a couple of people standing next to each other
2800,VERDADE,a group of men standing next to each other . a group of men standing next to each other in a room . a group of men standing next to each other in front of a tv .
3656,VERDADE,a large white bird flying through the air . a large white bird flying through a blue sky . a large white bird flying over a snow covered mountain .
3658,VERDADE,a group of people sitting around a table with laptops . a group of people sitting around a table . a group of people sitting at a table with laptops .
3687,VERDADE,a close up of a pair of scissors a close up of a tooth brush and a cup a close up of a pair of scissors on a table
3937,VERDADE,a man in a suit and tie holding a surfboard . a man in a suit and tie is holding a surfboard . a man in a suit and tie holding a surfboard
3978,VERDADE,a baseball player holding a baseball bat on a field . a baseball player holding a bat on a field . a baseball player holding a bat on a baseball field .
144,FALSO,a stop sign that has a sticker on it . a stop sign that has a sticker on it a stop sign with graffiti on it next to a building .
293,FALSO,a piece of cake on a plate with a fork . a piece of cake on a plate with a fork a piece of chocolate cake on a plate with a fork .
738,FALSO,a close up of a small bird on a ledge a close up of a bird on a street a close up of a small bird on a ground
750,FALSO,a group of men standing next to each other . a group of men standing next to each other on a field . a group of men standing next to each other in a field .
836,FALSO,a close up of a cell phone on a table a close up of a tooth brush on a table a close up of a tooth brush and a cup
1198,FALSO,a fire hydrant in the middle of a street . a fire hydrant in the middle of a room . a fire hydrant in the middle of the street .
2237,FALSO,a collage of photos of a man holding a skateboard . a collage of photos of a person holding a pair of scissors a collage of photos of a person holding a skateboard .
2506,FALSO,a close up of a cake on a table a close up of a cake with a train on it a close up of a blue and white bird
3438,FALSO,a couple of women standing next to each other . a group of people standing next to each other . a couple of women standing next to each other in a room .
63,VERDADE,a group of people standing around a luggage carousel . a group of people sitting in a room . a group of people standing around a luggage carousel at an airport .
296,VERDADE,a man holding a book in his hand . a man holding a book in his hands . a man holding a book in his hands
342,VERDADE,a woman holding a sign that says `` <UNK> '' . a woman is holding a sign that says `` <UNK> '' . a woman holding a sign that says `` <UNK> ''
437,VERDADE,a man cutting a cake with a knife . a man in a military uniform cuts a cake . a man in a military uniform cuts a cake
983,VERDADE,a man in a suit and tie standing in a room . a man in a suit and tie standing in front of a microphone . a man in a suit and tie standing in front of a wall .
1072,VERDADE,a person holding a pair of scissors in their hands . a person holding a pair of scissors in their hand . a person is holding a pair of scissors
1485,VERDADE,a group of children sitting on a bed . a group of young children sitting on a bed . a group of children sitting on a bed with a teddy bear .
1915,VERDADE,a clock tower in the middle of a city . a large building with a clock on it a clock tower in the middle of a city
2694,VERDADE,a young boy holding a tennis racquet on a tennis court . a young girl holding a tennis racquet on a tennis court . a young boy holding a tennis racquet on a court .
2989,VERDADE,a man holding a tennis racquet on a tennis court . a man holding a tennis racquet on top of a tennis court . a man holding a tennis racquet on a court .
3004,VERDADE,a red and white fire hydrant sitting on the side of a road . a red and white fire hydrant on a city street . a red and white fire hydrant on a street .
3959,VERDADE,a group of people standing next to each other . a group of people standing next to each other in a store . a group of stuffed animals hanging from a rack
15,FALSO,a close up of a tooth brush on a sink a close up of a person holding a toothbrush a close up of a tooth brush on a toilet
653,FALSO,a close up of a stop sign with a sky background a close up of a stop sign with graffiti on it a close up of a stop sign with stickers on it
741,FALSO,a sign that is on the side of a building . a sign on a pole on a city street . a sign that is on the side of a wall .
932,FALSO,a man and a woman posing for a picture . a man and a woman are posing for a picture . a man and a woman are posing for a picture
1216,FALSO,a man in a suit and tie is smiling . a man in a suit and tie standing in a room . a man in a suit and tie is smiling
1304,FALSO,a group of people walking down a street . a group of people standing next to each other . a group of people walking down a sidewalk .
1402,FALSO,a black and white photo of a baseball player holding a bat . a black and white photo of a baseball player . a black and white photo of a baseball player holding a bat
1468,FALSO,a man is standing in front of a sign a man is standing in front of a sign . a man is standing in front of a poster
1501,FALSO,a woman laying on a bed with a remote . a woman laying on a bed with a remote control . a woman laying on a bed with a remote control in her hand .
1989,FALSO,a woman standing in front of a mirror in a room . a woman standing in front of a mirror holding a cell phone . a woman standing in front of a mirror holding a camera .
2677,FALSO,a man wearing a hat and a tie . a man wearing a hat and a hat . a man wearing a hat and a tie
2732,FALSO,a woman walking down a street next to a tall building . a woman walking down a street past a tall building . a man standing on a sidewalk next to a street sign .
2975,FALSO,a man holding a hot dog in his hand . a man holding a hot dog on a bun . a man is holding a hot dog in his hand .
3343,FALSO,a snowy mountain with a lot of snow on it a large mountain range with lots of snow covered mountains . a snowy mountain with a lot of snow on it .
412,VERDADE,a group of people standing on top of a sandy beach . a group of people on a beach flying kites . a group of people standing on top of a beach .
675,VERDADE,a close up of a cake on a plate a close up of a plate of food on a table a close up of a plate of food
2273,VERDADE,a close up of a banana tree with a bunch of bananas a close up of a banana tree with a bunch of bananas on it a close up of a banana tree with a bunch of bananas in it
2310,VERDADE,a man in a suit and tie standing in a room . a man in a suit and tie is smiling . a man in a suit and tie is smiling
3061,VERDADE,a bag of luggage sitting on top of a bed . a bag of luggage sitting on top of a table . a bag of luggage sitting on the floor .
3073,VERDADE,a close up of a microwave on a wall a close up of a stove with a microwave above it a close up of a stove with a microwave
3202,VERDADE,a row of urinals mounted to a wall . a row of urinals mounted to the side of a wall . a row of urinals mounted to a wall in a bathroom .
3443,VERDADE,a small airplane flying through a blue sky . a small airplane flying through a blue sky an airplane is flying in the air with a sky background
3560,VERDADE,a small airplane flying over a lush green field . a small plane flying over a lush green field . a small airplane flying over a lush green forest .
3895,VERDADE,a pair of scissors sitting on top of a piece of paper . a pair of scissors sitting on top of a wooden table . a pair of scissors sitting on top of a table .
511,FALSO,a stop sign with a street sign on it . a stop sign with a street sign on it a sign that says `` <UNK> '' on a pole .
877,FALSO,a baseball player swinging a bat at a ball a baseball player swinging a bat at a ball . a baseball player holding a bat on a field .
1349,FALSO,a man in a suit and tie sitting on a bench . a man in a suit and tie sitting in front of a sign . a man in a suit and tie sitting in a chair .
1528,FALSO,a close up of a pair of scissors a close up of a pair of scissors on a table a pair of scissors sitting on top of a piece of paper .
3282,FALSO,a black and white photo of a man and a woman a black and white photo of a man sitting on a bench . a black and white photo of a man sitting on a bench
3465,FALSO,a birthday cake with a train on it a birthday cake with a train on it . a birthday cake with a train on top
3540,FALSO,a man holding a kite in front of a building . a man is holding a kite in front of a building . a man holding a kite in front of a crowd of people .
3637,FALSO,a close up of a person holding a pair of scissors a black and white photo of a person holding a pair of scissors . a black and white photo of a person holding a pair of scissors
3682,FALSO,a group of young children standing next to each other . a group of young people standing next to each other . a group of young children posing for a picture .
3756,FALSO,a close up of a stuffed animal on a car a close up of a baseball glove with a glove a close up of a baseball glove with a baseball glove
223,VERDADE,a plane flying in the sky with a sky background an airplane flying in the sky with a blue sky in the background . an airplane flying in the sky with a blue sky .
759,VERDADE,a man in a suit is holding a cell phone . a man in a suit and tie holding a cell phone . a man in a suit and tie holding a cell phone
1108,VERDADE,a black and white cat laying on a bed . a black and white cat laying on top of a bed . a black and white cat laying on top of a couch .
1507,VERDADE,a black bear sitting on a tree in a forest . a black bear sitting in a forest next to a forest . a black bear sitting on a tree branch in a forest .
2660,VERDADE,a man standing on a bridge over a river . a man standing on a bridge over a body of water . a man standing on a bridge over a river
3694,VERDADE,a black and white photo of a man on a horse a black and white photo of a man riding a horse a black and white photo of a man on a horse .
3907,VERDADE,a man holding a wine glass in his hand . a man holding a glass of wine in his hand . a man holding a glass of wine in his hands .
113,FALSO,a black and white cat laying on top of a grass covered field . a black and white dog laying on top of a green field . a black and white cat laying on top of a green field .
710,FALSO,a man in a suit and tie standing in front of a microphone . a man in a suit and tie standing in front of a sign . a man in a suit and tie standing in front of a building .
746,FALSO,a fire hydrant in the middle of a forest . a fire hydrant in the middle of a forest a fire hydrant in the middle of a wooded area .
1949,FALSO,a vase filled with flowers on top of a table . a vase filled with flowers on top of a wooden table . a vase filled with purple flowers on top of a table .
2185,FALSO,a man wearing a blue shirt and a tie . a young man wearing a blue shirt and tie . a young man wearing a blue shirt and a tie .
2213,FALSO,a street sign on a pole on a city street a street sign on a pole near a building a street sign on a pole on a street .
2266,FALSO,a group of people standing next to each other . a group of people posing for a picture together a group of people standing next to each other in a room .
2424,FALSO,a close up of a stop sign with graffiti on it a close up of a stop sign with graffiti a close up of a stop sign with a sign on it
2665,FALSO,a stuffed animal sitting on top of a window sill . a stuffed animal sitting on top of a shelf . a stuffed animal sitting on top of a table .
3743,FALSO,a man in a black shirt and a white tie a man in a suit and tie is holding a cell phone . a man in a suit and tie is holding a camera .
3987,FALSO,a sign that is on the side of a building . a sign that is on the side of a street . a sign that is on the side of a pole .
103,VERDADE,a man and a woman standing next to each other . a man and a woman standing in a kitchen . a man and a woman standing next to each other in a kitchen .
1190,VERDADE,a woman is standing on a dock with a surfboard . a woman in a blue shirt is standing on a boat a woman in a blue shirt is standing on a dock
1366,VERDADE,a large group of people on a city street . a group of people walking down a street . a group of people walking down a street next to tall buildings .
1736,VERDADE,a person holding a pair of scissors in their hands . a person is holding a pair of scissors . a person is holding a pair of scissors
1952,VERDADE,a picture of a man in a suit and tie . a picture of a man holding a cell phone . a picture of a man in a suit and tie
2240,VERDADE,a man in a suit and tie is smiling . a man in a suit and tie looking at the camera . a man in a suit and tie is smiling
2480,VERDADE,a car driving down a street next to a traffic light . a car driving down a street next to a stop sign . a car driving down a street next to a street sign .
2940,VERDADE,a man riding a skateboard down a street . a man riding a skateboard down a sidewalk . a man riding a skateboard down a street next to a crowd .
2948,VERDADE,a large white truck driving down a street . a large truck is driving down the street . a large truck is driving down the street
3211,VERDADE,a man in a suit and tie is smiling . a man in a suit and tie standing in a room . a man in a suit and tie is smiling
3909,VERDADE,a bathroom with a sink and a mirror a bathroom with a sink and a mirror . a bathroom with a large mirror and a sink .
3989,VERDADE,a group of people playing frisbee in a field . a group of people playing frisbee in a field a group of people playing frisbee in a park .
320,FALSO,a close up of a pair of scissors a close up of a pair of scissors on a table a close up of a pair of scissors and a pair of scissors
688,FALSO,a man holding a cat in his arms . a man holding a cat in his arms a man is holding a stuffed bear in his arms .
941,FALSO,a young boy standing in front of a door . a young boy standing in front of a doorway . a young boy standing in front of a mirror .
1050,FALSO,a city street at night filled with lots of traffic . a city street at night with lights on . a city street at night with lights on
1249,FALSO,a group of people standing next to each other . a group of people standing around each other . a group of people standing next to each other holding wii controllers .
