id,rotulo,texto
2779,FALSO,an airplane is flying in the sky over a building . an airplane is flying in the sky over the clouds . an airplane is flying in the air with a sky background
2780,VERDADE,a person holding a pair of scissors in their hands . a person holding a cell phone in their hand . a person is holding a pair of scissors
2781,FALSO,a woman wearing a hat and a tie . a woman wearing a hat and a hat . a woman wearing a hat and a tie
2782,FALSO,a picture of a book on a table . a picture of a book on a desk . a picture of a book on a book .
2783,FALSO,a close up of a sheep in a field a close up of a sheep on a field a close up of a sheep in a field of grass
2784,VERDADE,a couple of women standing next to each other . a couple of people standing next to each other . a couple of people standing next to each other
2785,FALSO,a large white boat floating on top of a body of water . a large white boat on a body of water . a large white boat floating on top of a lake .
2786,FALSO,a group of people standing next to each other . a group of ties hanging from a wall . a group of people standing next to each other holding surfboards .
2787,VERDADE,a microwave oven sitting on top of a counter . a white microwave oven sitting on top of a counter . a microwave oven sitting on top of a wooden counter .
2788,FALSO,a man with a hat and a tie on . a man with a hat and a tie on a man in a hat and tie is holding a cell phone .
2789,FALSO,a close up of a street sign with a sky background a close up of a sign on a pole a close up of a sign on a building
2790,FALSO,a group of people standing around a table . a group of women standing next to each other . a group of women standing next to each other holding wine glasses .
2791,VERDADE,a group of people sitting around a living room . a group of people sitting on a couch playing video games . a man sitting on a couch holding a nintendo wii game controller .
2792,VERDADE,a young boy is holding a baseball bat . a man is holding a skateboard in his hand . a young boy is holding a baseball bat
2793,VERDADE,a clock on the side of a building a clock on the side of a building . a clock on the side of a building with a sky background
2794,FALSO,a man in a suit and tie sitting in a chair . a man in a suit and tie sitting in a chair a man in a suit and tie sitting on a couch .
2795,FALSO,a collage of photos with a person holding a cell phone a collage of photos with a person holding a sign a collage of photos with a person holding a camera
2796,VERDADE,a man in a suit and tie holding a microphone . a man in a suit and tie standing in front of a microphone . a man in a suit and tie holding a microphone
2797,FALSO,a group of people standing next to each other . a group of people standing next to each other on a sidewalk . a group of people standing next to each other on a street .
2798,FALSO,a black and white photo of a statue of a cow . a black and white photo of a statue of a cow a black and white photo of a statue of a horse
2799,FALSO,a close up of a stop sign with a sky background a close up of a street sign with a sky background a close up of a stop sign with a sticker on it
2800,VERDADE,a group of men standing next to each other . a group of men standing next to each other in a room . a group of men standing next to each other in front of a tv .
2802,FALSO,a black and white photo of a baseball team . a black and white photo of a group of children . a black and white photo of a baseball team
2803,VERDADE,a close up of a keyboard and a monitor a close up of a keyboard and a sign a close up of a sign with a clock on it
2804,FALSO,a statue of a man is holding a clock . a statue of a man in a suit and tie . a statue of a man is holding a clock
2805,FALSO,a group of people sitting around a table . a group of people sitting around a table with food . a group of people sitting at a table with food .
2806,FALSO,a man standing in the grass holding a surfboard . a man standing in a field holding a black umbrella . a man standing in the grass holding a surfboard
2807,FALSO,a little girl holding a toothbrush in her mouth . a young girl holding a toothbrush in her mouth . a little girl holding a toothbrush in her mouth
2808,FALSO,a fire hydrant in the middle of a street . a fire hydrant in the middle of a sidewalk . a fire hydrant in the middle of a field .
2809,FALSO,a man in a suit and tie holding a sign . a man in a suit and tie holding a sign a man in a suit and tie is holding a sign .
2810,FALSO,a white refrigerator sitting next to a wall . a white refrigerator sitting next to a wooden door . a white refrigerator in a kitchen next to a stove .
2812,VERDADE,a close up of a pair of scissors a close up of a street sign with a sky background a close up of a street sign with a building in the background
2813,FALSO,a large clock tower towering over a city . a large clock tower towering over a city at night . a large clock tower towering over a city at sunset .
2814,FALSO,a group of people on a boat in the water . a group of people riding on top of a wave . a group of people riding on top of a boat .
2815,VERDADE,a group of people sitting on top of a bench . a group of people sitting on a bench in a park . a group of people sitting on a bench in the grass .
2816,VERDADE,a close up of a person holding an umbrella a close up of a person holding an open umbrella a close up of a person holding a kite
2817,VERDADE,a man and a woman posing for a picture . a man and a woman pose for a picture . a man and a woman are posing for a picture .
2818,FALSO,a man in a suit and tie is smiling . a man in a suit and tie is smiling a man in a suit and tie standing in a room .
2819,FALSO,a man is doing a trick on a skateboard a man riding a skateboard down the side of a ramp . a man is doing a trick on a skateboard .
2820,FALSO,a young man riding a skateboard down a street . a young boy riding a skateboard down a sidewalk . a young man riding a skateboard down a sidewalk .
2821,VERDADE,a building with a clock on the side of it a large building with a clock on the side of it . a building with a clock on the side of it .
2822,VERDADE,"a desk with a monitor , keyboard and mouse . a desk with a computer monitor and keyboard a desk with a computer monitor and keyboard on it ."
2823,VERDADE,a man and a woman standing next to each other . a man standing next to a woman holding a wine glass . a man standing next to a woman holding a wine glass
2824,VERDADE,a close up of a street sign with a sky background a close up of a stop sign with a sky background a close up of a stop sign with a sign on it
2825,FALSO,a group of men playing a game of basketball . a group of people playing a game of basketball . a group of people playing a game of basketball
2827,FALSO,a person holding a cell phone in their hand . a person holding a cell phone in their hands . a person holding a cell phone in their hand
2828,FALSO,a man standing in front of a building . a man standing in front of a brick building . a man standing in front of a building with a sign .
2829,VERDADE,a close up of a street sign with a sky background a close up of a stop sign with a sky background a close up of a vandalized street sign
2830,FALSO,a black and white photo of a white and black sign a black and white photo of a white and black clock a black and white photo of a white and blue sign
2831,VERDADE,a person holding a pair of scissors in their hands . a person holding a pair of scissors in their hands a person holding a pair of scissors in their hand .
2832,VERDADE,a close up of a person holding a cell phone a close up of a person holding a pair of scissors a close up of a red and white clock
2833,VERDADE,a group of people walking down a street . a group of people walking down a street next to tall buildings . a crowd of people walking down a street next to tall buildings .
2834,VERDADE,a man standing next to a dog on a leash . a man standing next to a black and white dog . a man standing next to a black and white dog on a leash .
2835,FALSO,a man holding a skateboard in front of a sign . a man holding a skateboard in front of a stop sign . a sign that reads `` <UNK> '' on a pole .
2836,VERDADE,a wooden bench sitting in the middle of a field . a wooden bench sitting in the middle of a lush green field . a wooden bench sitting in the middle of a forest .
2837,FALSO,a man and a woman standing next to each other . a man and a woman are posing for a picture . a man and a woman are posing for a picture
2838,FALSO,a collage of photos of a man holding a frisbee . a collage of photos of a man holding a frisbee a collage of photos of a man holding a wii remote
2839,FALSO,a collage of photos with a bunch of different foods a collage of photos with a bunch of different items a collage of photos with a variety of different foods .
2840,FALSO,a man in a suit and tie standing in front of a building . a man in a suit and tie standing in front of a store . a man in a suit and tie standing in front of a wall .
2841,VERDADE,a man riding a motorcycle down a dirt road . a person riding a motorcycle down a road . a man riding a motorcycle down a road next to a forest .
2842,VERDADE,a close up of a white and black clock a close up of a person holding a cell phone a close up of a person holding a clock
2843,VERDADE,a person holding a pair of scissors in their hands . a person is holding a pair of scissors a person holding a pair of scissors in their hand .
2844,VERDADE,a couple of animals that are standing in the dirt . a couple of animals that are standing in the grass . a couple of animals that are walking down a road
2845,FALSO,a man in a suit and tie standing in a room . a man in a suit and tie standing in front of a microphone . a man in a suit and tie holding a microphone .
2846,VERDADE,a person on a surfboard in the water . a person on a snowboard in the air . a person on a surfboard in the water
2847,FALSO,a dog sitting on a chair in a room . a dog sitting on a chair in front of a tv . a dog sitting on a chair in front of a television .
2848,VERDADE,a couple of men standing next to each other . two men in suits and ties posing for a picture . a couple of men standing next to each other in a room .
2849,VERDADE,a woman sitting at a table with a laptop . a group of people sitting at a table with laptops . a group of people sitting at a table with a laptop .
2850,FALSO,a close up of a giraffe with trees in the background a close up of a giraffe with a sky background a close up of a giraffe in a field
2851,FALSO,a black and white photo of a person holding a pair of scissors . a black and white photo of a person holding a pair of scissors a black and white photo of a picture of a person holding a cell phone .
2852,VERDADE,a room filled with lots of different types of luggage . a room filled with lots of different colored vases . a room filled with lots of different types of furniture .
2853,VERDADE,a clock that is sitting on a wall . a clock that is sitting on a wall a clock on a wall with a sign on it
2854,VERDADE,a man in a suit and tie standing in front of a microphone . a man in a suit and tie standing in a room . a man in a suit and tie standing in a room
2855,VERDADE,a group of people standing in a room . a group of people standing in a room with remotes . a group of people standing around a table with a cake .
2856,FALSO,a group of young children sitting on a bench . a group of people sitting on a bench with a frisbee . a group of people sitting on a bench with a frisbee
2857,FALSO,a group of women standing next to each other . a group of people standing next to each other . a group of people posing for a picture .
2858,FALSO,a red stop sign sitting on the side of a road . a red stop sign sitting on top of a metal pole . a red stop sign sitting on top of a white sign .
2859,VERDADE,a woman and a child are playing with a frisbee . a woman and a child are playing with a kite . a woman and a child are playing with a toy .
2860,VERDADE,a mirror with a reflection of a man in it . a mirror with a reflection of a man in a mirror . a mirror with a reflection of a man in a mirror
2861,FALSO,a close up of a keyboard and a monitor a close up of a keyboard and a mouse a black and white photo of a black and white clock
2862,FALSO,a couple of bears that are in the water . a couple of animals that are in the water . a couple of bears that are standing in the water .
2863,FALSO,a group of people standing next to each other . a group of people standing next to each other on a stage . a group of people standing next to each other on a wall .
2864,FALSO,a group of people on surfboards in the water . a group of people riding on top of surfboards . a group of people riding surfboards on top of a wave .
2865,VERDADE,a television that is on in a room . a television that is sitting on a wall . a television that is on in a room
2866,FALSO,a group of people sitting around a table . a group of people sitting on a couch with a laptop . a group of people sitting on a couch with remotes .
2867,FALSO,a man in a suit and tie standing in front of a microphone . a man in a suit and tie standing in front of a sign . a man in a suit and tie standing in front of a microphone
2868,VERDADE,a bird sitting on a window sill next to a window . a bird sitting on a window sill in front of a building . a cat sitting on a window sill next to a window .
2869,VERDADE,a close up of a pair of scissors a close up of a pair of scissors on a table a close up of a pair of scissors on a white surface
2870,FALSO,a woman in a red shirt and a red tie a woman in a red shirt and a red tie . a woman in a red shirt and black tie
2871,VERDADE,a group of people standing next to a train . a man standing next to a train on a train track . a man standing next to a train on a train platform .
2872,VERDADE,a close up of a stuffed animal on a table a close up of a stuffed animal on a bed a close up of a stuffed animal on top of a table
2873,VERDADE,a group of people standing around a table with a cake . a group of people standing around a table with a bunch of bananas on it . a group of people standing around a table with a bunch of bananas .
2874,VERDADE,a truck driving down a road next to a forest . a truck driving down a street next to a forest . a truck driving down a road next to a lush green field .
2875,VERDADE,a group of people standing around a kitchen . a group of people standing around a room . a group of people standing around a kitchen
2876,VERDADE,a close up of a fire hydrant near a wall a close up of a fire hydrant on a city street a close up of a fire hydrant on a brick wall
2877,FALSO,a man in a suit and tie sitting at a table . a man in a suit and tie sitting at a table a man in a suit and tie standing in front of a table .
2878,FALSO,a man in a hat is holding a sign . a man standing next to a woman on a sidewalk . a man standing next to a woman on a bench .
2879,VERDADE,a group of people standing around each other . a group of people standing around each other holding wine glasses . a group of people standing around each other holding wii controllers .
2880,FALSO,a man sitting on a couch with a dog on his lap . a man sitting on a couch with a dog and a laptop . a man sitting in a chair with a dog on his lap .
2881,FALSO,an apple sitting on top of a wooden table . a knife sitting on top of a wooden cutting board . a knife sitting on top of a wooden table .
2882,FALSO,a man holding a cell phone up to his ear . a man holding a cell phone in his hand . a man holding a cell phone up to his ear
2883,FALSO,a black and white photo of a <UNK> sign a black and white photo of a white and black clock a black and white photo of a white and black clock .
2884,VERDADE,a little girl laying in bed with a teddy bear . a woman laying on a bed with a teddy bear . a woman laying on a bed with a baby .
2885,VERDADE,a black and white photo of a street sign a black and white photo of a street sign . a black and white picture of a street sign .
2886,VERDADE,a person taking a picture of a car in a mirror . a person taking a picture of a car in a mirror a person taking a picture of a person taking a picture in a mirror .
2887,FALSO,a man standing in front of a brick building . a man standing in front of a brick wall . a man standing in front of a building with a skateboard .
2888,VERDADE,a rear view mirror reflecting a red car in a parking lot . a rear view mirror reflecting a red car in a parking lot a rear view mirror on a car with a reflection of a dog .
2889,VERDADE,a group of young people sitting on a couch . a group of people sitting on a couch with a dog . a group of people sitting on a couch with a teddy bear .
2890,FALSO,a group of men standing next to each other . a group of young men standing next to each other . a group of men standing next to each other on a field .
2891,VERDADE,a bench sitting in the middle of a field . a bench sitting on the side of a road . a bench sitting in the middle of a flooded area .
2892,VERDADE,a group of people sitting around a table eating food . a group of people sitting around a table with food . a group of people sitting at a table with plates of food .
2893,FALSO,a man in a suit and tie holding a sign . a man in a suit and tie holding a sign a man in a suit and tie is holding a teddy bear .
2894,FALSO,a man wearing a tie and a hat . a man wearing a mask and a tie . a man wearing a hat and a tie .
2895,FALSO,a group of people standing next to each other . a group of people posing for a picture . a group of people posing for a picture
2896,FALSO,a group of teddy bears sitting on top of a table . a group of teddy bears sitting on a table . a group of teddy bears sitting on a table
2897,FALSO,a cell phone sitting on top of a table . a cell phone sitting on top of a table next to a tv . a cell phone sitting on a table next to a tv .
2898,VERDADE,a wooden bench sitting in the middle of a field . a wooden bench sitting in the middle of a lush green field . a wooden bench sitting in the middle of a lush green forest .
2899,FALSO,a black and white dog sitting on a chair . a dog sitting on the floor in front of a window . a black and white dog sitting on top of a chair .
2900,VERDADE,a bunch of flowers that are in a vase . a bunch of flowers in a vase on a table . a bunch of flowers that are in a vase
2901,VERDADE,a close up of a person holding an open umbrella a close up of a person holding a pair of scissors a close up of a tooth brush in a glass
2902,FALSO,a close up of a pair of scissors a pair of scissors sitting on top of a table . a pair of scissors sitting on top of a piece of paper .
2903,VERDADE,a close up of a monitor with a clock a close up of a tv with a clock a close up of a tv with a clock on it
2904,FALSO,a collage of photos of a person holding a cell phone a collage of photos of a person holding a wii remote a collage of photos of a man holding a wii controller .
2905,FALSO,a bunch of carrots that are sitting on a rock . a bunch of carrots that are on a rock . a bunch of carrots that are on a rock
2906,VERDADE,a man in a military uniform standing in front of a plane . a man in a military uniform standing in front of a truck . a man in a military uniform standing in front of a plane
2907,FALSO,a group of young men standing next to each other . a black and white photo of a baseball team a group of young men standing next to each other in a room .
2908,FALSO,a white refrigerator freezer sitting inside of a kitchen . a white refrigerator freezer sitting next to a wall . a refrigerator with a bunch of stickers on it
2909,FALSO,a woman in a dress shirt and tie . a woman in a white shirt and tie a woman in a dress shirt and tie holding a knife .
2910,VERDADE,a man in a suit and tie holding a microphone . a man in a suit and tie standing in front of a microphone . a man in a suit and tie holding a microphone
2911,FALSO,a picture of a man in a suit and tie . a picture of a man in a suit and tie a man in a suit and tie standing in front of a clock .
2912,VERDADE,a man and a woman standing next to each other . a man and woman standing next to each other . a man and a woman standing next to each other in a parking lot .
2913,FALSO,a group of people standing next to each other . a group of people posing for a picture . a group of people posing for a picture
2914,FALSO,a pair of scissors sitting on top of a piece of paper . a pair of scissors sitting on top of a table . a pair of scissors sitting on top of a wooden table .
2915,FALSO,a man in a suit and tie standing in a room . a man in a suit and tie standing next to a woman . a man in a suit and tie standing in front of a microphone .
2916,FALSO,a woman riding a bike down a street . a man riding a bike down a street next to a tall building . a woman riding a bike down a street next to a tall building .
2918,FALSO,a man in a suit and tie holding a sign . a man in a suit and tie holding a sign a man in a suit and tie holding up a sign .
2919,VERDADE,a man walking a dog on a leash . a man and a dog are standing on a sidewalk . a man and a dog are standing in a field .
2920,VERDADE,a man in a suit and tie holding a microphone . a man in a suit and tie standing in front of a microphone . a man in a suit and tie standing in a room .
2922,FALSO,a sign with a picture of a man on it . a sign with a picture of a person on it . a sign with a picture of a man on it
2923,FALSO,a couple of kids standing next to each other . a couple of kids standing next to each other in a room . a couple of kids standing next to each other holding wii controllers .
2924,VERDADE,a group of people standing on top of a wooden bench . a group of people standing around a wooden fence . a group of people standing on top of a wooden bridge .
2925,VERDADE,a close up of a cell phone on a table a close up of a clock on a table a close up of a cell phone on a desk
2926,VERDADE,a person holding a nintendo wii game controller . a person holding a wii remote in their hand . a person holding a pair of scissors in their hands .
2928,VERDADE,a person holding a doughnut in their hand . a person holding a doughnut in their hands . a person holding a donut with sprinkles on it .
2929,FALSO,a plane flying in the air with a sky background a plane flying in the sky with a sky background a plane flying in the sky over a mountain .
2930,VERDADE,a group of people sitting on top of a lush green field . a group of people sitting on top of a grass covered field . a group of people sitting on top of a green field .
2931,VERDADE,a couple of men standing next to each other . a couple of men standing next to each other in a room . a couple of men standing next to each other in front of a mirror .
2932,FALSO,a man and a woman sitting at a table . a man sitting at a table with a glass of wine . a man sitting at a table with a glass of beer .
2933,FALSO,a close up of a plate of food with broccoli a close up of a plate of food on a table a close up of a plate of food
2934,VERDADE,a dog sitting in front of a tv . a dog sitting in front of a television . a dog sitting on top of a book shelf .
2935,FALSO,a birthday cake with a train on it a birthday cake with a train on it . a birthday cake with a train on the tracks .
2936,VERDADE,a man riding a wave on top of a surfboard . a person riding a surf board on a wave a person on a surfboard riding a wave .
2937,VERDADE,a group of people standing next to a dog . a group of people standing around a dog . a group of people standing in front of a building .
2938,FALSO,a close up of a traffic light with a sky background a close up of a traffic light with a blurry background a close up of a street light with a sky background
2939,FALSO,a man sitting on a bed in a room . a man sitting in a chair in front of a mirror . a man sitting in a chair in front of a window .
2940,VERDADE,a man riding a skateboard down a street . a man riding a skateboard down a sidewalk . a man riding a skateboard down a street next to a crowd .
2941,FALSO,a group of people standing next to each other . a group of people standing next to each other in a room . a group of people standing next to each other holding wii controllers .
2942,FALSO,a group of men standing next to each other . a group of men standing next to each other holding surfboards . a group of men standing next to each other on a tennis court .
2944,FALSO,a statue of a bear sitting on top of a table . a statue of a bear sitting on a table . a statue of a bear sitting on top of a wooden table .
2945,VERDADE,a man standing in front of a car holding an umbrella . a man standing in front of a car holding an umbrella a man standing in front of a car holding a red umbrella .
2946,VERDADE,a sign that reads `` <UNK> '' on a wall . a sign that reads `` <UNK> '' on a brick wall . a sign that reads `` <UNK> '' on the side of a building .
2947,FALSO,a group of people standing next to each other . a group of people sitting on a bench . a group of people standing next to each other on a field .
2948,VERDADE,a large white truck driving down a street . a large truck is driving down the street . a large truck is driving down the street
2949,FALSO,a man laying on the ground next to an elephant . a man laying on the ground next to a baby elephant . a man laying on the ground next to a large elephant .
2950,FALSO,a group of people standing next to an airplane . a group of people standing next to a plane . a group of people standing in front of a plane .
2951,FALSO,a painting of a vase of flowers on a table . a painting of a vase of flowers on a table a painting of a painting of a vase with flowers .
2952,FALSO,a man in a suit and tie holding a sign . a man in a suit and tie holding up a sign . a man in a suit and tie holding a sign
2953,FALSO,a group of men standing next to each other . a group of men standing next to each other in a room . a group of men standing next to each other in front of a building .
2954,FALSO,a man in a suit and tie standing in front of a bus . a man in a suit and tie standing in a parking lot . a man in a suit and tie standing in front of a car .
2956,FALSO,a group of people standing next to each other . a group of people standing next to each other in a room . a group of people standing next to each other on a stage .
2957,FALSO,a group of men standing next to each other . a group of men standing next to each other on a field . a group of men standing next to each other on a snow covered field .
2958,VERDADE,a close up of a pair of scissors a close up of a pair of scissors on a table a close up of a pair of scissors on a white surface
2959,VERDADE,a group of people standing on top of a boat . a group of people standing next to a boat . a group of people standing next to a small boat .
2960,VERDADE,a white toilet sitting next to a bathroom sink . a white toilet sitting in a bathroom next to a sink . a white toilet sitting next to a white sink .
2961,VERDADE,a black and white photo of a stop sign . a black and white photo of a stop sign a black and white photo of a street sign .
2962,FALSO,a woman holding a cell phone in her hand . a woman holding up a cell phone to her ear . a woman holding a cell phone in her hand
2963,VERDADE,a sandy beach with a surfboard on top of it . a sandy beach with a surfboard on the sand . a sandy beach with a surfboard on the beach .
2964,VERDADE,a group of people standing next to a train . a group of people standing next to each other . a group of people standing next to a train
2965,FALSO,a statue of a man with a hat on . a statue of a man with a hat and a hat . a statue of a man with a hat and a tie .
2966,FALSO,a picture of a person holding a sign . a picture of a man holding a skateboard . a picture of a man holding a sign .
2967,VERDADE,a woman standing in front of an open door . a woman standing in front of a train station . a woman standing in front of an open door
2968,VERDADE,a cup of coffee and a donut on a plate . a cup of coffee and a doughnut on a table . a cup of coffee and a donut on a plate
2969,FALSO,a group of ties hanging on a wall . a group of ties hanging from a wall . a group of ties hanging on a wall
2970,VERDADE,a sign that is on the side of a building . a sign that is on a brick wall . a sign that is on the side of a wall .
2971,FALSO,a group of men standing next to each other . a group of men standing on top of a tennis court . a group of men standing next to each other holding racquets .
2972,FALSO,a woman is holding a stuffed bear in her hands . a woman is holding a stuffed animal in her hand . a woman is holding a stuffed animal in her arms .
2973,VERDADE,a man in a suit and tie holding a cell phone . a man in a suit and tie holding a cell phone a man in a suit and tie standing in front of a microphone .
2974,FALSO,a stack of books sitting on top of a table . a stack of books sitting on top of a keyboard . a stack of books sitting on top of a book .
2975,FALSO,a man holding a hot dog in his hand . a man holding a hot dog on a bun . a man is holding a hot dog in his hand .
2976,VERDADE,a woman in a red shirt and a black tie a woman in a red shirt and black tie . a woman in a red shirt and black tie
2977,FALSO,a kite that is flying in the air . a kite that is flying in the sky . a colorful kite flying in a blue sky .
2978,VERDADE,a white refrigerator freezer sitting on a sidewalk . a white refrigerator freezer sitting next to a trash can . a white refrigerator freezer sitting next to a white wall .
2979,FALSO,a white cat laying on top of a bed . a white cat laying on top of a wooden floor . a white cat laying on top of a white blanket .
2980,VERDADE,a banana that is sitting on the ground . a banana that is sitting on a table . a banana that is sitting on the ground
2981,VERDADE,a group of men standing next to each other . a group of people standing next to each other . a group of men in suits and ties .
2982,VERDADE,a couple of men standing next to each other . a group of people standing next to each other . a couple of men standing next to each other in a room .
2983,VERDADE,a pair of scissors and a pair of scissors . a pair of scissors and a piece of paper . a pair of scissors and a pair of scissors
2984,FALSO,a group of men standing next to each other . a group of men standing next to each other in a room . a group of men standing next to each other in front of a microphone .
2985,FALSO,a street sign in front of a building . a street sign on the side of a building . a street sign in front of a building
2986,FALSO,a black and white photo of a person holding a book . a black and white photo of a man holding a book . a black and white photo of a person holding a book
2987,FALSO,a little girl sitting at a table with a plate of food . a little boy sitting at a table with a plate of food . a little girl sitting in front of a plate of food .
2988,VERDADE,a vase with flowers in it sitting on a table . a vase with flowers on top of it . a vase with flowers on top of it
2989,VERDADE,a man holding a tennis racquet on a tennis court . a man holding a tennis racquet on top of a tennis court . a man holding a tennis racquet on a court .
2990,VERDADE,a train that is sitting on a track . a train that is sitting on a train track . a train that is sitting on a train track
2991,FALSO,a stop sign with a sign on it . a stop sign with a sign on it a sign that says `` <UNK> '' on a street sign .
2992,VERDADE,a man wearing a tie and a shirt . a man with a tie and a shirt . a man wearing a tie and a shirt and tie .
2993,FALSO,a group of people standing next to each other . a group of people standing next to each other on a stage . a group of people standing next to each other in a room .
2994,FALSO,a couple of women standing next to each other . a woman and a man pose for a picture a couple of women standing next to each other in a room .
2995,FALSO,a collage of photos with a picture of a person holding a cell phone a collage of photos with a picture of a person holding a cell phone . a collage of photos with a picture of a person holding a wii remote
2996,VERDADE,a wooden bench sitting in the middle of a forest . a bench sitting in the middle of a forest . a wooden bench sitting in a forest next to a forest .
2997,FALSO,a black and white photo of a person on a snowboard . a black and white photo of a mountain range a black and white photo of a man on a snowboard .
2998,FALSO,a woman standing in front of a window in a room . a woman standing in front of a window holding a camera . a woman standing in front of a window holding a cell phone .
2999,VERDADE,a close up of a cake on a table a close up of a cake on a plate a close up of a cake with a train on it
3000,VERDADE,a close up of a pair of scissors a close up of a kite with a sky background a close up of a pair of scissors on a table
3001,FALSO,a black and white photo of a group of people a black and white photo of a group of people holding tennis rackets . a black and white photo of a group of people with tennis rackets .
3002,VERDADE,a man and a woman playing a video game . a man and a woman playing a video game a man and a woman are playing a video game
3003,VERDADE,a person holding a piece of food in their hand . a person holding a piece of food in their hands . a hand holding a piece of food with a knife .
3004,VERDADE,a red and white fire hydrant sitting on the side of a road . a red and white fire hydrant on a city street . a red and white fire hydrant on a street .
3005,FALSO,a group of people standing next to each other . a group of people posing for a picture . a group of people standing around a table .
3006,VERDADE,a black and white photo of a black and white photo a black and white photo of a black and white photo of a bear . a black and white photo of a black and white photo of a bird .
3008,FALSO,a white microwave oven sitting on top of a counter . a white microwave oven sitting on top of a table . a white microwave oven sitting on top of a refrigerator .
3009,VERDADE,a cup of coffee and a banana on a table . a cup of coffee sitting next to a banana . a cup of coffee and a banana on a table
3010,FALSO,a person holding a wii remote in their hand . a person holding a wii remote in front of a television . a person holding a wii controller in front of a tv .
3011,FALSO,a group of people standing next to each other . a group of people standing in a room . a group of people standing next to each other in a room .
3012,VERDADE,a group of people standing outside of a bus . a group of people standing next to a bus . a group of people standing outside of a food truck .
3013,FALSO,a man is sitting on a motorcycle with a dog . a man sitting on the ground with a bag of luggage . a man is sitting on a motorcycle with a dog
3014,VERDADE,a banana sitting on top of a wooden table . a close up of a banana on a table a banana sitting on top of a table next to a cup of coffee .
3015,FALSO,a teddy bear sitting on top of a pole . a teddy bear sitting on top of a wooden bench . a teddy bear sitting on top of a red fire hydrant .
3016,VERDADE,a group of men standing next to each other . a group of men standing next to each other in a room . a group of men standing next to each other in front of a microphone .
3017,FALSO,a man standing on a sidewalk talking on a cell phone . a woman standing on a sidewalk talking on a cell phone . a man standing on a sidewalk talking on a phone .
3018,FALSO,a teddy bear sitting on top of a table . a teddy bear sitting on top of a wooden table . a teddy bear sitting on top of a wooden bench .
3019,VERDADE,a blue and white striped bench sitting on a sidewalk . a blue and white striped bench sitting on a walkway . a blue and white striped bench sitting on top of a sidewalk .
3020,FALSO,a group of people sitting on top of a table . a group of people sitting on top of a wooden table . a group of people sitting on top of a table with a cake .
3021,FALSO,a man in a suit and tie standing in front of a poster . a man in a suit and tie standing in front of a sign . a man in a suit and tie is holding a book .
3022,FALSO,a man and a woman playing a video game . a man and a woman playing a video game a man and a woman are playing a video game
3023,FALSO,a man is playing tennis on a tennis court . a woman is playing tennis on a tennis court . a woman is playing tennis on a court .
3024,VERDADE,a stop sign that has been vandalized with graffiti . a stop sign that has a sign on it . a stop sign with a sign on it
3025,FALSO,a pizza sitting on top of a wooden cutting board . a close up of a pizza on a pan a close up of a pizza on a pan on a table
3026,FALSO,a group of people standing next to each other . a group of young men standing next to each other . a group of people standing around each other .
3027,FALSO,an airplane is parked in a hanger with other planes . an airplane is parked in a hanger with other airplanes . an airplane is parked in a hanger with other planes
3028,FALSO,a black and white photo of a pair of scissors . a black and white photo of a pair of scissors a black and white photo of a pair of scissors and a pair of scissors .
3029,FALSO,a close up of a luggage bag on the ground a close up of a pair of scissors a close up of a luggage bag on a table
3030,VERDADE,a kitchen with a stove and a sink a kitchen counter with a lot of pots on it a kitchen counter with a lot of pots and pans
3031,FALSO,a man and woman standing next to each other . a man and a woman standing next to each other . a man and woman standing next to each other in a car .
3032,FALSO,a sign that is on the side of a building . a sign that is on the side of a wall . a red and white sign on a building
3033,FALSO,a group of young girls standing next to each other . a group of young people standing around a table . a group of people standing around a table with a cake .
3034,VERDADE,a man in a white shirt and tie holding a frisbee . a man in a white shirt and tie holding a white frisbee . a man in a white shirt and tie holding a frisbee
3035,FALSO,a bunch of different colored ties hanging from a wall . a pile of different colored ties hanging from a wall . a bunch of different types of ties are displayed .
3036,FALSO,a woman holding a teddy bear in her hands . a woman holding a teddy bear in her hand . a woman holding a teddy bear in her hands
3037,VERDADE,a man in a suit and tie is smiling . a man in a suit and tie is smiling a man in a suit and tie holding a microphone .
3038,VERDADE,a person holding a cell phone in their hand . a person holding a cell phone in their hands . a person holding a cell phone in their hand
3039,FALSO,a collage of photos of a man and a woman a collage of pictures of a man and a woman . a collage of pictures of a man and a woman
3040,VERDADE,a woman sitting on top of a bed next to a man . a woman sitting on top of a bed next to a woman . a woman sitting on top of a bed with a teddy bear .
3041,VERDADE,a man in a suit and tie is smiling . a man in a suit and tie standing in a room . a man in a suit and tie is smiling
3042,VERDADE,a street sign with a building in the background a street sign that is on a pole . a street sign with a building in the background .
3043,VERDADE,a couple of women standing next to each other . a couple of women standing next to each other on a field . a couple of women standing next to each other holding hands .
3044,VERDADE,a group of people sitting around a wooden table . a group of people sitting around a table eating food . a group of people sitting around a wooden table eating food .
3045,VERDADE,a man and a dog sitting on a bench . a man and a dog are sitting on a bench . a man sitting on a bench with a dog .
3046,VERDADE,a group of people sitting on top of a sandy beach . a group of people sitting on top of a lush green field . a group of people sitting on top of a beach .
3047,FALSO,a man wearing a tie and a hat . a man wearing a hat and a tie . a man wearing a tie and a hat
3048,VERDADE,a bird that is sitting on a banana . a bird that is sitting on a branch . a bird that is sitting on top of a banana .
